AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
1184068	0	136930119	65863	Active	8.4	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	2	21
1184068	0	103179440	2378	Active	23	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	36	550
1184068	0	103170049	5035	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	66	255
1184068	0	312350390	226784	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	11
1184068	0	312350370	2741675	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	21
1184068	0	312350373	5712318	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	4
1184068	0	312350364	2728703	Active	1	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	2	11
1184068	0	312350367	2810177	Active	13	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	15
1184068	0	312350365	698285	Active	1.8	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	9
1184068	0	312350368	4381769	Active	15	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	3
1184068	0	103680984	4499	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	63	457
1184068	0	312350384	5716014	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	15
1184068	0	103371832	5318	Active	6.4	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	27	118
1184068	0	312350391	717191	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	2
1184068	0	312350386	5712365	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	7
1184068	0	174507167	283515	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	3	22
1184068	0	103250959	3117	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	116	656
1184068	0	312350371	2818300	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	9
1184068	0	312350382	6926249	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184068	0	160704107	3936	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	7	58
1184068	0	312350379	5716016	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	15
1184068	0	103388855	5353853	Active	28	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	26	124
1184068	0	312350376	5710999	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	3
1184068	0	160687905	3760	Active	23	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	23	347
1184068	0	312350385	9562784	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184068	0	103503926	667490	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	33	523
1184068	0	312350381	6364743	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	15
1184068	0	103557046	4485	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	95	700
1184068	0	312350372	9583423	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184068	0	312350392	9582980	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	21
1184068	0	312350369	9584719	Unspecified	54	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	3	3
1184068	0	312350378	2738916	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	13
1184068	0	312350375	2819213	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	15
1184068	0	103589701	4771	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	2	11
1184068	0	103592111	615185	Active	11	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	5
1184068	0	312350387	2746654	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	7
1184068	0	103212333	3198	Active	8.1	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	57	132
1184068	0	312350383	48550068	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184068	0	242424907	2819205	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	411
1184068	0	103493432	2749	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	112
1184068	0	312350380	1067766	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	12
1184068	0	312350388	2744280	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	2
1184068	0	103589714	5311217	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	32	237
1184068	0	103370406	5029	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	3	185
1184068	0	103770421	5482	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	19	86
1184068	0	103496095	6289371	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	10
1184068	0	312350363	2824871	Active	0.71	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	1	17
1184068	0	312350377	5715492	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	15
1184068	0	103301334	3675	Active	14	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	14	221
1184068	0	103401537	37175	Active	23	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	18	336
1184068	0	242358504	432556	Active	0.89	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	45
1184068	0	312350389	2746629	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Confirmatory	25036789	3620	0	7
1184069	0	312350403	3161266	Unspecified	310	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	312350363	2824871	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	17
1184069	0	312350397	12760607	Unspecified	200	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103401537	37175	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	18	336
1184069	0	312350400	12760610	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	136923733	32239	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	9
1184069	0	103301334	3675	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	14	221
1184069	0	312350394	21798789	Unspecified	820	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103176190	81595	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	356
1184069	0	242358504	432556	Active	1.2	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	45
1184069	0	103592111	615185	Active	4.8	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	5
1184069	0	312350398	20525178	Unspecified	830	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	312350401	115023403	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103179440	2378	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	36	550
1184069	0	312350395	10355804	Unspecified	140	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	312350369	9584719	Unspecified	53	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	3	3
1184069	0	160687905	3760	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	23	347
1184069	0	312350368	4381769	Active	11	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	3
1184069	0	312350365	698285	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	9
1184069	0	104234178	47576	Active	25	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	44	225
1184069	0	312350402	118708819	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103171942	4189	Active	3.8	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	79	448
1184069	0	312350399	20525179	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103415465	91130	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103497999	10219621	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	3
1184069	0	242387813	662857	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	2	526
1184069	0	312350366	2806436	Active	6.3	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	22
1184069	0	103416622	32232	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	7
1184069	0	136930119	65863	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	2	21
1184069	0	103176152	77918	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	8	610
1184069	0	103212333	3198	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	57	132
1184069	0	312350404	22367670	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	312350367	2810177	Active	15	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	1	15
1184069	0	312350364	2728703	Active	0.96	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	2	11
1184069	0	103388855	5353853	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	26	124
1184069	0	103415464	32238	Unspecified	130	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	3	508
1184069	0	312350396	118708818	Unspecified	84	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184069	0	103371832	5318	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	27	118
1184069	0	312350393	118708817	Inactive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 0.01% Triton-X by HPLC	P14902		Confirmatory	25036789	3620	0	1
1184073	0	103592111	615185	Unspecified	200	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	5
1184073	0	312350365	698285	Unspecified	130	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	9
1184073	0	312350368	4381769	Unspecified	100	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	3
1184073	0	312350369	9584719	Active	31	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	3	3
1184073	0	242358504	432556	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	0	45
1184073	0	312350363	2824871	Active	7.1	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	17
1184073	0	312350366	2806436	Unspecified	71	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	22
1184073	0	312350364	2728703	Active	1.6	IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	2	11
1184073	0	312350367	2810177	Inconclusive		IC50	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins in presence of 5 mM GSH by HPLC	P14902		Confirmatory	25036789	3620	1	15
1184075	0	312350392	9582980	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	21
1184075	0	103589701	4771	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	2	11
1184075	0	312350363	2824871	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	17
1184075	0	103496095	6289371	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	10
1184075	0	103170049	5035	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	66	255
1184075	0	103212333	3198	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	57	132
1184075	0	136930119	65863	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	2	21
1184075	0	312350374	5711050	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	1
1184075	0	312350380	1067766	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	12
1184075	0	312350366	2806436	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	22
1184075	0	312350379	5716016	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	103388855	5353853	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	26	124
1184075	0	312350376	5710999	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	3
1184075	0	312350390	226784	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	11
1184075	0	312350370	2741675	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	21
1184075	0	312350373	5712318	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	4
1184075	0	103188875	2157	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	61	267
1184075	0	312350388	2744280	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	2
1184075	0	103179440	2378	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	36	550
1184075	0	312350382	6926249	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	1
1184075	0	103401138	47472	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	160704107	3936	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	7	58
1184075	0	103589714	5311217	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	32	237
1184075	0	160687905	3760	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	23	347
1184075	0	312350385	9562784	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	1
1184075	0	312350371	2818300	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	9
1184075	0	103370406	5029	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	3	185
1184075	0	103371832	5318	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	27	118
1184075	0	103557046	4485	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	95	700
1184075	0	312350372	9583423	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	1
1184075	0	312350369	9584719	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	3	3
1184075	0	242424907	2819205	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	411
1184075	0	103301334	3675	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	14	221
1184075	0	312350377	5715492	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	103401537	37175	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	18	336
1184075	0	312350384	5716014	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	312350364	2728703	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	2	11
1184075	0	312350367	2810177	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	15
1184075	0	103250959	3117	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	116	656
1184075	0	242358504	432556	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	45
1184075	0	312350389	2746629	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	7
1184075	0	312350383	48550068	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	1
1184075	0	103680984	4499	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	63	457
1184075	0	174507167	283515	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	3	22
1184075	0	312350368	4381769	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	3
1184075	0	312350365	698285	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	9
